open_time,day,direction,entry_signal,entry_real,slippage,atr,sl,tp1,risk,ema200,trend,vol_ratio,squeeze_ok,position,result,exit_px,pnl,daily_pnl,tp1_hit,hour
2025-12-29 03:00:00,2025-12-29,BUY,88434.21,88466.95,32.74,281.4,87871.41,89559.81,562.8,87698.03,BULL,2.074,True,P2,BE,88466.95,0.0,11.256,True,3
2026-01-05 02:00:00,2026-01-05,BUY,92393.72,92426.51,32.79,324.39,91744.94,93691.28,648.78,89265.62,BULL,3.0,True,P1,TP1,93724.07,12.9756,12.9756,True,2
2026-01-05 02:00:00,2026-01-05,BUY,92393.72,92426.51,32.79,324.39,91744.94,93691.28,648.78,89265.62,BULL,3.0,True,P2,BE,92426.51,0.0,12.9756,True,2
2026-01-12 04:00:00,2026-01-12,BUY,92197.9,92230.91,33.01,428.78,91340.34,93913.02,857.56,90866.16,BULL,1.978,True,P1,SL,91373.35,-8.5756,-17.1512,False,4
2026-01-12 04:00:00,2026-01-12,BUY,92197.9,92230.91,33.01,428.78,91340.34,93913.02,857.56,90866.16,BULL,1.978,True,P2,SL_TRAIL,91373.35,-8.5756,-17.1512,False,4
2026-01-19 01:00:00,2026-01-19,SELL,93664.16,93649.14,15.02,319.23,94302.62,92387.24,638.46,94158.35,BEAR,4.1,True,P1,TP1,92372.22,12.7692,54.6459,True,1
2026-01-19 01:00:00,2026-01-19,SELL,93664.16,93649.14,15.02,319.23,94302.62,92387.24,638.46,94158.35,BEAR,4.1,True,P2,OPEN_END,89461.47,41.8767,54.6459,True,1
2026-02-03 18:00:00,2026-02-03,SELL,76483.0,76468.0,15.0,761.44,78005.88,73437.24,1522.88,82231.88,BEAR,1.892,True,P1,TP1,73422.24,30.4576,30.4576,True,18
2026-02-03 18:00:00,2026-02-03,SELL,76483.0,76468.0,15.0,761.44,78005.88,73437.24,1522.88,82231.88,BEAR,1.892,True,P2,BE,76468.0,0.0,30.4576,True,18
2026-02-04 17:00:00,2026-02-04,SELL,74121.81,74111.11,10.7,742.38,75606.57,71152.29,1484.76,80854.27,BEAR,2.81,True,P1,TP1,71141.59,29.6952,79.1705,True,17
2026-02-04 17:00:00,2026-02-04,SELL,74121.81,74111.11,10.7,742.38,75606.57,71152.29,1484.76,80854.27,BEAR,2.81,True,P2,OPEN_END,69163.58,49.4753,79.1705,True,17
2026-02-12 19:00:00,2026-02-12,SELL,65406.45,65392.15,14.3,708.05,66822.55,62574.25,1416.1,69946.89,BEAR,1.919,True,P1,SL,66808.25,-14.161,-28.322,False,19
2026-02-12 19:00:00,2026-02-12,SELL,65406.45,65392.15,14.3,708.05,66822.55,62574.25,1416.1,69946.89,BEAR,1.919,True,P2,SL_TRAIL,66808.25,-14.161,-28.322,False,19
2026-02-17 16:00:00,2026-02-17,SELL,66867.69,66852.76,14.93,530.36,67928.41,64746.25,1060.72,68800.26,BEAR,2.828,True,P1,SL,67913.48,-10.6072,-21.2144,False,16
2026-02-17 16:00:00,2026-02-17,SELL,66867.69,66852.76,14.93,530.36,67928.41,64746.25,1060.72,68800.26,BEAR,2.828,True,P2,SL_TRAIL,67913.48,-10.6072,-21.2144,False,16
2026-02-18 20:00:00,2026-02-18,SELL,66349.79,66335.08,14.71,568.35,67486.49,64076.39,1136.7,68501.79,BEAR,1.609,True,P1,SL,67471.78,-11.367,-22.734,False,20
2026-02-18 20:00:00,2026-02-18,SELL,66349.79,66335.08,14.71,568.35,67486.49,64076.39,1136.7,68501.79,BEAR,1.609,True,P2,SL_TRAIL,67471.78,-11.367,-22.734,False,20
2026-02-28 08:00:00,2026-02-28,SELL,63202.68,63190.67,12.01,494.17,64191.02,61226.0,988.34,66628.36,BEAR,2.261,True,P1,SL,64179.01,-9.8834,-19.7668,False,8
2026-02-28 08:00:00,2026-02-28,SELL,63202.68,63190.67,12.01,494.17,64191.02,61226.0,988.34,66628.36,BEAR,2.261,True,P2,SL_TRAIL,64179.01,-9.8834,-19.7668,False,8
2026-03-02 17:00:00,2026-03-02,BUY,69117.01,69147.76,30.75,830.82,67455.37,72440.29,1661.64,66391.34,BULL,2.492,True,P1,SL,67486.12,-16.6164,-33.2328,False,17
2026-03-02 17:00:00,2026-03-02,BUY,69117.01,69147.76,30.75,830.82,67455.37,72440.29,1661.64,66391.34,BULL,2.492,True,P2,SL_TRAIL,67486.12,-16.6164,-33.2328,False,17
2026-03-07 21:00:00,2026-03-07,SELL,67071.14,67055.85,15.29,329.02,67729.18,65755.06,658.04,68664.97,BEAR,1.539,True,P1,SL,67713.89,-6.5804,-13.1608,False,21
2026-03-07 21:00:00,2026-03-07,SELL,67071.14,67055.85,15.29,329.02,67729.18,65755.06,658.04,68664.97,BEAR,1.539,True,P2,SL_TRAIL,67713.89,-6.5804,-13.1608,False,21
2026-03-15 05:00:00,2026-03-15,BUY,71441.9,71474.01,32.11,258.65,70924.6,72476.5,517.3,70323.09,BULL,1.664,True,P1,TP1,72508.61,10.346,38.9047,True,5
2026-03-15 05:00:00,2026-03-15,BUY,71441.9,71474.01,32.11,258.65,70924.6,72476.5,517.3,70323.09,BULL,1.664,True,P2,OPEN_END,74329.88,28.5587,38.9047,True,5
2026-03-16 02:00:00,2026-03-16,BUY,72803.22,72834.53,31.31,467.74,71867.74,74674.18,935.48,70673.49,BULL,2.692,True,P1,TP1,74705.49,18.7096,18.7096,True,2
2026-03-16 02:00:00,2026-03-16,BUY,72803.22,72834.53,31.31,467.74,71867.74,74674.18,935.48,70673.49,BULL,2.692,True,P2,BE,72834.53,0.0,18.7096,True,2
2026-03-23 15:00:00,2026-03-23,BUY,70739.82,70771.7,31.88,830.52,69078.78,74061.9,1661.04,70488.12,BULL,1.963,True,P1,SL,69110.66,-16.6104,-33.2208,False,15
2026-03-23 15:00:00,2026-03-23,BUY,70739.82,70771.7,31.88,830.52,69078.78,74061.9,1661.04,70488.12,BULL,1.963,True,P2,SL_TRAIL,69110.66,-16.6104,-33.2208,False,15
2026-03-27 13:00:00,2026-03-27,SELL,66492.42,66477.74,14.68,498.63,67489.68,64497.9,997.26,70355.47,BEAR,1.591,True,P1,OPEN_END,66537.74,-0.6,-1.2,False,13
2026-03-27 13:00:00,2026-03-27,SELL,66492.42,66477.74,14.68,498.63,67489.68,64497.9,997.26,70355.47,BEAR,1.591,True,P2,OPEN_END,66537.74,-0.6,-1.2,False,13
